gcid                 end                  start                valid                duration             blocknum            
207                  26479580000.0        26475940000.0        0.01171875           3640000.0            3358                
208                  26481520000.0        26479580000.0        0.0078125            1940000.0            956                 
209                  26481520000.0        26479580000.0        0.0078125            1940000.0            1964                
210                  26481520000.0        26479580000.0        0.0078125            1940000.0            2364                
211                  26481520000.0        26479580000.0        0.0078125            1940000.0            4019                
212                  26481740000.0        26479580000.0        0.01171875           2160000.0            173                 
213                  26481740000.0        26479580000.0        0.01171875           2160000.0            3403                
214                  26483220000.0        26479580000.0        0.01171875           3640000.0            1318                
215                  26483220000.0        26479580000.0        0.01171875           3640000.0            2906                
216                  26485160000.0        26483220000.0        0.0078125            1940000.0            972                 
217                  26485160000.0        26483220000.0        0.0078125            1940000.0            2414                
218                  26485160000.0        26483220000.0        0.0078125            1940000.0            1968                
219                  26485380000.0        26483220000.0        0.01171875           2160000.0            240                 
220                  26485380000.0        26483220000.0        0.01171875           2160000.0            1360                
221                  26485380000.0        26483220000.0        0.01171875           2160000.0            2923                
222                  26485380000.0        26483220000.0        0.01171875           2160000.0            3741                
223                  26486860000.0        26483220000.0        0.01171875           3640000.0            3524                
224                  26488800000.0        26486860000.0        0.0078125            1940000.0            973                 
225                  26488800000.0        26486860000.0        0.0078125            1940000.0            2440                
226                  26489020000.0        26486860000.0        0.01171875           2160000.0            286                 
227                  26489020000.0        26486860000.0        0.01171875           2160000.0            1633                
228                  26489020000.0        26486860000.0        0.01171875           2160000.0            2975                
229                  26489020000.0        26486860000.0        0.01171875           2160000.0            3542                
230                  26489020000.0        26486860000.0        0.01171875           2160000.0            3811                
231                  26490500000.0        26486860000.0        0.01171875           3640000.0            1383                
232                  26492440000.0        26490500000.0        0.0078125            1940000.0            2500                
233                  26492660000.0        26490500000.0        0.01171875           2160000.0            319                 
234                  26492660000.0        26490500000.0        0.01171875           2160000.0            731                 
235                  26492660000.0        26490500000.0        0.01171875           2160000.0            3828                
236                  26492660000.0        26490500000.0        0.01171875           2160000.0            1659                
237                  26492660000.0        26490500000.0        0.01171875           2160000.0            1423                
238                  26494360000.0        26490500000.0        0.015625             3860000.0            2658                
239                  26494360000.0        26490500000.0        0.015625             3860000.0            3195                
240                  26496300000.0        26494360000.0        0.0078125            1940000.0            2518                
241                  26496520000.0        26494360000.0        0.01171875           2160000.0            325                 
242                  26496520000.0        26494360000.0        0.01171875           2160000.0            771                 
243                  26496520000.0        26494360000.0        0.01171875           2160000.0            1749                
244                  26496520000.0        26494360000.0        0.01171875           2160000.0            3839                
245                  26496740000.0        26494360000.0        0.015625             2380000.0            2687                
246                  26498220000.0        26494360000.0        0.015625             3860000.0            3203                
247                  26498220000.0        26494360000.0        0.015625             3860000.0            1122                
248                  26500380000.0        26498220000.0        0.01171875           2160000.0            331                 
249                  26500380000.0        26498220000.0        0.01171875           2160000.0            829                 
250                  26500380000.0        26498220000.0        0.01171875           2160000.0            1770                
251                  26500380000.0        26498220000.0        0.01171875           2160000.0            3841                
252                  26500380000.0        26498220000.0        0.01171875           2160000.0            2147                
253                  26500600000.0        26498220000.0        0.015625             2380000.0            2719                
254                  26500600000.0        26498220000.0        0.015625             2380000.0            3204                
255                  26502080000.0        26498220000.0        0.015625             3860000.0            1130                
256                  26504240000.0        26502080000.0        0.01171875           2160000.0            337                 
257                  26504240000.0        26502080000.0        0.01171875           2160000.0            854                 
258                  26504240000.0        26502080000.0        0.01171875           2160000.0            3857                
259                  26504240000.0        26502080000.0        0.01171875           2160000.0            2342                
260                  26504240000.0        26502080000.0        0.01171875           2160000.0            1823                
261                  26505940000.0        26502080000.0        0.015625             3860000.0            3252                
262                  26505940000.0        26502080000.0        0.015625             3860000.0            2737                
263                  26505940000.0        26502080000.0        0.015625             3860000.0            1136                
264                  26508100000.0        26505940000.0        0.01171875           2160000.0            360                 
265                  26508100000.0        26505940000.0        0.01171875           2160000.0            857                 
266                  26508100000.0        26505940000.0        0.01171875           2160000.0            1918                
267                  26508100000.0        26505940000.0        0.01171875           2160000.0            2369                
268                  26508100000.0        26505940000.0        0.01171875           2160000.0            3868                
269                  26508320000.0        26505940000.0        0.015625             2380000.0            1171                
270                  26509800000.0        26505940000.0        0.015625             3860000.0            2767                
271                  26509800000.0        26505940000.0        0.015625             3860000.0            3253                
272                  26511960000.0        26509800000.0        0.01171875           2160000.0            362                 
273                  26511960000.0        26509800000.0        0.01171875           2160000.0            859                 
274                  26511960000.0        26509800000.0        0.01171875           2160000.0            1933                
275                  26511960000.0        26509800000.0        0.01171875           2160000.0            2484                
276                  26511960000.0        26509800000.0        0.01171875           2160000.0            3883                
277                  26512180000.0        26509800000.0        0.015625             2380000.0            1173                
278                  26512180000.0        26509800000.0        0.015625             2380000.0            3263                
279                  26513660000.0        26509800000.0        0.015625             3860000.0            2768                
280                  26515820000.0        26513660000.0        0.01171875           2160000.0            366                 
281                  26515820000.0        26513660000.0        0.01171875           2160000.0            917                 
282                  26515820000.0        26513660000.0        0.01171875           2160000.0            3914                
283                  26515820000.0        26513660000.0        0.01171875           2160000.0            1977                
284                  26516040000.0        26513660000.0        0.015625             2380000.0            2775                
285                  26517520000.0        26513660000.0        0.015625             3860000.0            1174                
286                  26517520000.0        26513660000.0        0.015625             3860000.0            2157                
287                  26517520000.0        26513660000.0        0.015625             3860000.0            3282                
288                  26519680000.0        26517520000.0        0.01171875           2160000.0            405                 
289                  26519680000.0        26517520000.0        0.01171875           2160000.0            3935                
290                  26519680000.0        26517520000.0        0.01171875           2160000.0            1979                
291                  26519900000.0        26517520000.0        0.015625             2380000.0            610                 
292                  26519900000.0        26517520000.0        0.015625             2380000.0            1178                
293                  26519900000.0        26517520000.0        0.015625             2380000.0            2787                
294                  26521380000.0        26517520000.0        0.015625             3860000.0            3291                
295                  26521380000.0        26517520000.0        0.015625             3860000.0            2176                
296                  26523540000.0        26521380000.0        0.01171875           2160000.0            444                 
297                  26523540000.0        26521380000.0        0.01171875           2160000.0            1980                
298                  26523540000.0        26521380000.0        0.01171875           2160000.0            4008                
299                  26523760000.0        26521380000.0        0.015625             2380000.0            611                 
300                  26523760000.0        26521380000.0        0.015625             2380000.0            1190                
301                  26523760000.0        26521380000.0        0.015625             2380000.0            3306                
302                  26523760000.0        26521380000.0        0.015625             2380000.0            2178                
303                  26525240000.0        26521380000.0        0.015625             3860000.0            2806                
304                  26527400000.0        26525240000.0        0.01171875           2160000.0            1983                
305                  26527400000.0        26525240000.0        0.01171875           2160000.0            4045                
306                  26527620000.0        26525240000.0        0.015625             2380000.0            103                 
307                  26527620000.0        26525240000.0        0.015625             2380000.0            2197                
308                  26527620000.0        26525240000.0        0.015625             2380000.0            2831                
309                  26527620000.0        26525240000.0        0.015625             2380000.0            3307                
310                  26529100000.0        26525240000.0        0.015625             3860000.0            1194                
