gcid                 end                  start                valid                duration             blocknum            
271                  28111760000.0        28102700000.0        0.01171875           9060000.0            2883                
272                  28114240000.0        28111760000.0        0.01171875           2480000.0            2975                
273                  28114280000.0        28111760000.0        0.01171875           2520000.0            3132                
274                  28115780000.0        28111760000.0        0.01171875           4020000.0            3273                
275                  28116440000.0        28114280000.0        0.01171875           2160000.0            3663                
276                  28117280000.0        28111760000.0        0.01171875           5520000.0            3290                
277                  28118600000.0        28115780000.0        0.01171875           2820000.0            3741                
278                  28118780000.0        28111760000.0        0.01171875           7020000.0            3333                
279                  28120280000.0        28111760000.0        0.01171875           8520000.0            3358                
280                  28120800000.0        28118600000.0        0.01171875           2200000.0            3839                
281                  28121780000.0        28111760000.0        0.01171875           10020000.0           3403                
282                  28122300000.0        28118780000.0        0.01171875           3520000.0            3841                
283                  28123280000.0        28111760000.0        0.01171875           11520000.0           3524                
284                  28124460000.0        28120280000.0        0.01171875           4180000.0            3857                
285                  28125640000.0        28114240000.0        0.01171875           11400000.0           3542                
286                  28125980000.0        28117280000.0        0.01171875           8700000.0            3828                
287                  28127680000.0        28116440000.0        0.01171875           11240000.0           3811                
288                  28130200000.0        28127680000.0        0.01171875           2520000.0            3868                
289                  28130200000.0        28127680000.0        0.015625             2520000.0            103                 
290                  28131700000.0        28127680000.0        0.01171875           4020000.0            3883                
291                  28132600000.0        28130200000.0        0.015625             2400000.0            174                 
292                  28133200000.0        28127680000.0        0.01171875           5520000.0            3914                
293                  28134700000.0        28127680000.0        0.01171875           7020000.0            3935                
294                  28135000000.0        28131700000.0        0.015625             3300000.0            176                 
295                  28136200000.0        28127680000.0        0.01171875           8520000.0            4008                
296                  28136500000.0        28132600000.0        0.015625             3900000.0            184                 
297                  28137700000.0        28127680000.0        0.01171875           10020000.0           4045                
298                  28138900000.0        28134700000.0        0.015625             4200000.0            193                 
299                  28139200000.0        28127680000.0        0.01171875           11520000.0           4048                
300                  28140400000.0        28135000000.0        0.015625             5400000.0            230                 
301                  28141900000.0        28130200000.0        0.015625             11700000.0           166                 
302                  28144060000.0        28136200000.0        0.015625             7860000.0            269                 
303                  28145560000.0        28133200000.0        0.015625             12360000.0           190                 
304                  28148500000.0        28145560000.0        0.015625             2940000.0            293                 
305                  28150000000.0        28145560000.0        0.015625             4440000.0            301                 
306                  28151500000.0        28145560000.0        0.015625             5940000.0            304                 
307                  28153000000.0        28145560000.0        0.015625             7440000.0            308                 
308                  28154500000.0        28145560000.0        0.015625             8940000.0            369                 
309                  28156000000.0        28145560000.0        0.015625             10440000.0           384                 
310                  28157500000.0        28145560000.0        0.015625             11940000.0           386                 
311                  28159000000.0        28145560000.0        0.015625             13440000.0           401                 
312                  28159880000.0        28157500000.0        0.015625             2380000.0            576                 
313                  28161760000.0        28148500000.0        0.015625             13260000.0           406                 
314                  28162460000.0        28159000000.0        0.015625             3460000.0            589                 
315                  28163280000.0        28151500000.0        0.015625             11780000.0           434                 
316                  28164780000.0        28153000000.0        0.015625             11780000.0           435                 
317                  28166300000.0        28156000000.0        0.015625             10300000.0           465                 
318                  28167820000.0        28150000000.0        0.015625             17820000.0           433                 
319                  28169540000.0        28154500000.0        0.015625             15040000.0           450                 
320                  28172480000.0        28169540000.0        0.015625             2940000.0            637                 
321                  28173980000.0        28169540000.0        0.015625             4440000.0            689                 
322                  28175480000.0        28169540000.0        0.015625             5940000.0            728                 
323                  28176980000.0        28169540000.0        0.015625             7440000.0            592                 
324                  28178480000.0        28169540000.0        0.015625             8940000.0            610                 
325                  28179980000.0        28169540000.0        0.015625             10440000.0           611                 
326                  28181480000.0        28169540000.0        0.015625             11940000.0           625                 
327                  28182980000.0        28169540000.0        0.015625             13440000.0           757                 
328                  28185920000.0        28178480000.0        0.015625             7440000.0            808                 
329                  28187420000.0        28179980000.0        0.015625             7440000.0            817                 
330                  28188920000.0        28181480000.0        0.015625             7440000.0            820                 
331                  28190420000.0        28172480000.0        0.015625             17940000.0           768                 
332                  28191920000.0        28173980000.0        0.015625             17940000.0           773                 
333                  28193420000.0        28175480000.0        0.015625             17940000.0           777                 
334                  28194920000.0        28176980000.0        0.015625             17940000.0           807                 
335                  28196420000.0        28182980000.0        0.015625             13440000.0           834                 
336                  28199360000.0        28196420000.0        0.015625             2940000.0            941                 
337                  28200860000.0        28196420000.0        0.015625             4440000.0            944                 
338                  28202360000.0        28196420000.0        0.015625             5940000.0            957                 
339                  28203860000.0        28196420000.0        0.015625             7440000.0            836                 
340                  28204740000.0        28202360000.0        0.015625             2380000.0            1122                
341                  28205360000.0        28196420000.0        0.015625             8940000.0            860                 
342                  28206860000.0        28196420000.0        0.015625             10440000.0           878                 
343                  28207140000.0        28203860000.0        0.015625             3280000.0            1130                
344                  28208360000.0        28196420000.0        0.015625             11940000.0           929                 
345                  28209560000.0        28206860000.0        0.015625             2700000.0            1173                
346                  28209860000.0        28196420000.0        0.015625             13440000.0           961                 
347                  28211060000.0        28207140000.0        0.015625             3920000.0            1174                
348                  28212600000.0        28205360000.0        0.015625             7240000.0            1171                
349                  28214520000.0        28199360000.0        0.015625             15160000.0           975                 
350                  28214540000.0        28204740000.0        0.015625             9800000.0            1136                
351                  28216040000.0        28200860000.0        0.015625             15180000.0           1108                
352                  28218980000.0        28216040000.0        0.015625             2940000.0            1178                
353                  28220480000.0        28216040000.0        0.015625             4440000.0            1258                
354                  28221980000.0        28216040000.0        0.015625             5940000.0            1265                
355                  28223480000.0        28216040000.0        0.015625             7440000.0            1190                
356                  28224980000.0        28216040000.0        0.015625             8940000.0            1194                
