gcid                 end                  start                valid                duration             blocknum            
251                  8388880000.0         8376880000.0         0.0                  12000000.0           445                 
252                  8390380000.0         8378380000.0         0.0                  12000000.0           446                 
253                  8391880000.0         8379880000.0         0.0                  12000000.0           447                 
254                  8393380000.0         8381380000.0         0.0                  12000000.0           448                 
255                  8394880000.0         8382880000.0         0.0                  12000000.0           449                 
256                  8396380000.0         8394880000.0         0.0                  1500000.0            450                 
257                  8397880000.0         8394880000.0         0.0                  3000000.0            451                 
258                  8399380000.0         8394880000.0         0.0                  4500000.0            452                 
259                  8400880000.0         8394880000.0         0.0                  6000000.0            453                 
260                  8402380000.0         8394880000.0         0.0                  7500000.0            454                 
261                  8403880000.0         8394880000.0         0.0                  9000000.0            455                 
262                  8405380000.0         8394880000.0         0.0                  10500000.0           456                 
263                  8406880000.0         8394880000.0         0.0                  12000000.0           457                 
264                  8408380000.0         8396380000.0         0.0                  12000000.0           458                 
265                  8409880000.0         8397880000.0         0.0                  12000000.0           459                 
266                  8411380000.0         8399380000.0         0.0                  12000000.0           460                 
267                  8412880000.0         8400880000.0         0.0                  12000000.0           461                 
268                  8414380000.0         8402380000.0         0.0                  12000000.0           462                 
269                  8415880000.0         8403880000.0         0.0                  12000000.0           463                 
270                  8417380000.0         8405380000.0         0.0                  12000000.0           464                 
271                  8418880000.0         8406880000.0         0.0                  12000000.0           465                 
272                  8420380000.0         8418880000.0         0.0                  1500000.0            466                 
273                  8421880000.0         8418880000.0         0.0                  3000000.0            468                 
274                  8423380000.0         8418880000.0         0.0                  4500000.0            469                 
275                  8424880000.0         8418880000.0         0.0                  6000000.0            470                 
276                  8426380000.0         8418880000.0         0.0                  7500000.0            471                 
277                  8427880000.0         8418880000.0         0.0                  9000000.0            472                 
278                  8429380000.0         8418880000.0         0.0                  10500000.0           473                 
279                  8430880000.0         8418880000.0         0.0                  12000000.0           474                 
280                  8432380000.0         8420380000.0         0.0                  12000000.0           475                 
281                  8433880000.0         8421880000.0         0.0                  12000000.0           476                 
282                  8435380000.0         8423380000.0         0.0                  12000000.0           477                 
283                  8436880000.0         8424880000.0         0.0                  12000000.0           478                 
284                  8438380000.0         8426380000.0         0.0                  12000000.0           479                 
285                  8439880000.0         8427880000.0         0.0                  12000000.0           480                 
286                  8441380000.0         8429380000.0         0.0                  12000000.0           481                 
287                  8442880000.0         8430880000.0         0.0                  12000000.0           482                 
288                  8444380000.0         8442880000.0         0.0                  1500000.0            483                 
289                  8445880000.0         8442880000.0         0.0                  3000000.0            484                 
290                  8447380000.0         8442880000.0         0.0                  4500000.0            485                 
291                  8448880000.0         8442880000.0         0.0                  6000000.0            486                 
292                  8450380000.0         8442880000.0         0.0                  7500000.0            487                 
293                  8451880000.0         8442880000.0         0.0                  9000000.0            488                 
294                  8453380000.0         8442880000.0         0.0                  10500000.0           489                 
295                  8454880000.0         8442880000.0         0.0                  12000000.0           490                 
296                  8456380000.0         8444380000.0         0.0                  12000000.0           491                 
297                  8457880000.0         8445880000.0         0.0                  12000000.0           492                 
298                  8459380000.0         8447380000.0         0.0                  12000000.0           493                 
299                  8460880000.0         8448880000.0         0.0                  12000000.0           494                 
300                  8462380000.0         8450380000.0         0.0                  12000000.0           495                 
301                  8463880000.0         8451880000.0         0.0                  12000000.0           496                 
302                  8465380000.0         8453380000.0         0.0                  12000000.0           497                 
303                  8466880000.0         8454880000.0         0.0                  12000000.0           498                 
304                  8468380000.0         8466880000.0         0.0                  1500000.0            499                 
305                  8469880000.0         8466880000.0         0.0                  3000000.0            500                 
306                  8471380000.0         8466880000.0         0.0                  4500000.0            501                 
307                  8472880000.0         8466880000.0         0.0                  6000000.0            502                 
308                  8474380000.0         8466880000.0         0.0                  7500000.0            503                 
309                  8474380000.0         8472880000.0         0.0                  1500000.0            558                 
310                  8475880000.0         8466880000.0         0.0                  9000000.0            504                 
311                  8475880000.0         8474380000.0         0.0                  1500000.0            559                 
312                  8477380000.0         8466880000.0         0.0                  10500000.0           505                 
313                  8477380000.0         8474380000.0         0.0                  3000000.0            560                 
314                  8478880000.0         8466880000.0         0.0                  12000000.0           506                 
315                  8478880000.0         8475880000.0         0.0                  3000000.0            561                 
316                  8480380000.0         8468380000.0         0.0                  12000000.0           507                 
317                  8480380000.0         8475880000.0         0.0                  4500000.0            562                 
318                  8481880000.0         8469880000.0         0.0                  12000000.0           508                 
319                  8483380000.0         8471380000.0         0.0                  12000000.0           509                 
320                  10482080000.0        10478980000.0        0.0                  3100000.0            26                  
321                  10483580000.0        10478980000.0        0.0                  4600000.0            27                  
322                  10485080000.0        10478980000.0        0.0                  6100000.0            28                  
323                  10486580000.0        10478980000.0        0.0                  7600000.0            29                  
324                  10488080000.0        10478980000.0        0.0                  9100000.0            30                  
325                  10489580000.0        10478980000.0        0.0                  10600000.0           31                  
326                  10491080000.0        10478980000.0        0.0                  12100000.0           32                  
327                  10492580000.0        10478980000.0        0.0                  13600000.0           33                  
328                  10494080000.0        10482080000.0        0.0                  12000000.0           34                  
329                  10495980000.0        10483580000.0        0.0                  12400000.0           35                  
330                  10497480000.0        10485080000.0        0.0                  12400000.0           36                  
331                  10498980000.0        10486580000.0        0.0                  12400000.0           37                  
332                  10500480000.0        10488080000.0        0.0                  12400000.0           38                  
333                  10501980000.0        10489580000.0        0.0                  12400000.0           39                  
334                  10503480000.0        10491080000.0        0.0                  12400000.0           40                  
335                  10504980000.0        10492580000.0        0.0                  12400000.0           41                  
336                  10506480000.0        10504980000.0        0.0                  1500000.0            154                 
337                  10506880000.0        10504980000.0        0.0                  1900000.0            42                  
338                  10507980000.0        10504980000.0        0.0                  3000000.0            155                 
339                  10508380000.0        10504980000.0        0.0                  3400000.0            43                  
340                  10509480000.0        10504980000.0        0.0                  4500000.0            156                 
341                  10509880000.0        10504980000.0        0.0                  4900000.0            44                  
342                  10510980000.0        10504980000.0        0.0                  6000000.0            157                 
343                  10511380000.0        10504980000.0        0.0                  6400000.0            45                  
344                  10512880000.0        10506480000.0        0.0                  6400000.0            158                 
345                  10514380000.0        10506880000.0        0.0                  7500000.0            159                 
346                  10515880000.0        10507980000.0        0.0                  7900000.0            160                 
347                  10517380000.0        10508380000.0        0.0                  9000000.0            161                 
348                  10518880000.0        10509480000.0        0.0                  9400000.0            162                 
349                  10520380000.0        10509880000.0        0.0                  10500000.0           163                 
350                  10521880000.0        10510980000.0        0.0                  10900000.0           164                 
351                  10523380000.0        10511380000.0        0.0                  12000000.0           165                 
352                  10525280000.0        10523380000.0        0.0                  1900000.0            166                 
353                  10526780000.0        10523380000.0        0.0                  3400000.0            167                 
354                  10526780000.0        10525280000.0        0.0                  1500000.0            282                 
355                  10528280000.0        10523380000.0        0.0                  4900000.0            168                 
356                  10528280000.0        10526780000.0        0.0                  1500000.0            283                 
